# Engine name: SSI Liquid - Kerosene
# Sun Jan 21 21:30:38 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.3000    100.0000      0.0000      1.0000      0.0000   1177.6258     18.9374      1.2368      1.1800   1118.7847    134.4938    165.4136      1.1789      1.4499      1.0000 
     1.3000    150.0000      0.0000      1.0000      0.0000   1200.4997     19.1112      1.2420      1.1791   1124.5300    146.9406    174.1587      1.2814      1.5188      1.0000 
     1.3000    200.0000      0.0000      1.0000      0.0000   1217.5780     19.2449      1.2458      1.1785   1128.5921    154.9767    180.0847      1.3466      1.5648      1.0000 
     1.3000    250.0000      0.0000      1.0000      0.0000   1231.3025     19.3548      1.2487      1.1781   1131.7281    160.8302    184.5155      1.3936      1.5989      1.0000 
     1.3000    300.0000      0.0000      1.0000      0.0000   1242.8211     19.4487      1.2511      1.1778   1134.2771    165.3941    188.0289      1.4300      1.6256      1.0000 
     1.3000    350.0000      0.0000      1.0000      0.0000   1252.7706     19.5310      1.2530      1.1775   1136.4209    169.1122    190.9256      1.4593      1.6476      1.0000 
     1.3000    400.0000      0.0000      1.0000      0.0000   1261.5430     19.6045      1.2546      1.1772   1138.2682    172.2356    193.3812      1.4839      1.6661      1.0000 
     1.3000    450.0000      0.0000      1.0000      0.0000   1269.3974     19.6710      1.2559      1.1770   1139.8893    174.9198    195.5066      1.5049      1.6820      1.0000 
     1.3000    500.0000      0.0000      1.0000      0.0000   1276.5149     19.7318      1.2571      1.1768   1141.3321    177.2671    197.3760      1.5231      1.6959      1.0000 
     1.3000    550.0000      0.0000      1.0000      0.0000   1283.0267     19.7880      1.2581      1.1767   1142.6308    179.3484    199.0417      1.5393      1.7083      1.0000 
     1.3000    600.0000      0.0000      1.0000      0.0000   1289.0314     19.8402      1.2590      1.1765   1143.8108    181.2148    200.5415      1.5537      1.7194      1.0000 
     1.3000    650.0000      0.0000      1.0000      0.0000   1294.6051     19.8890      1.2598      1.1763   1144.8912    182.9041    201.9039      1.5667      1.7294      1.0000 
     1.3000    700.0000      0.0000      1.0000      0.0000   1299.8075     19.9349      1.2605      1.1762   1145.8869    184.4454    203.1507      1.5785      1.7386      1.0000 
     1.3000    750.0000      0.0000      1.0000      0.0000   1304.6867     19.9782      1.2612      1.1760   1146.8098    185.8609    204.2989      1.5893      1.7470      1.0000 
     1.3000    800.0000      0.0000      1.0000      0.0000   1309.2818     20.0192      1.2618      1.1759   1147.6694    187.1685    205.3622      1.5993      1.7548      1.0000 
     1.3000    850.0000      0.0000      1.0000      0.0000   1313.6251     20.0582      1.2623      1.1757   1148.4735    188.3827    206.3517      1.6086      1.7620      1.0000 
     1.3000    900.0000      0.0000      1.0000      0.0000   1317.7435     20.0954      1.2627      1.1756   1149.2284    189.5150    207.2763      1.6172      1.7687      1.0000 
     1.3000    950.0000      0.0000      1.0000      0.0000   1321.6600     20.1309      1.2632      1.1754   1149.9397    190.5752    208.1436      1.6252      1.7750      1.0000 
     1.3000   1000.0000      0.0000      1.0000      0.0000   1325.3939     20.1649      1.2636      1.1753   1150.6118    191.5714    208.9599      1.6328      1.7810      1.0000 
     1.4000     50.0000      0.0000      1.0000      0.0000   1171.7692     18.6056      1.2329      1.1964   1121.5971    110.2952    151.5504      0.9644      1.3251      1.0000 
     1.4000    100.0000      0.0000      1.0000      0.0000   1205.3986     18.8388      1.2386      1.1916   1131.4758    136.0529    167.2091      1.1792      1.4492      1.0000 
     1.4000    150.0000      0.0000      1.0000      0.0000   1227.2999     18.9976      1.2430      1.1895   1137.3000    148.5935    176.0144      1.2813      1.5177      1.0000 
     1.4000    200.0000      0.0000      1.0000      0.0000   1243.8100     19.1210      1.2463      1.1883   1141.4345    156.6932    181.9876      1.3462      1.5635      1.0000 
     1.4000    250.0000      0.0000      1.0000      0.0000   1257.1596     19.2230      1.2490      1.1874   1144.6354    162.5951    186.4568      1.3930      1.5975      1.0000 
     1.4000    300.0000      0.0000      1.0000      0.0000   1268.4128     19.3104      1.2512      1.1868   1147.2431    167.1982    190.0025      1.4292      1.6241      1.0000 
     1.4000    350.0000      0.0000      1.0000      0.0000   1278.1658     19.3874      1.2531      1.1862   1149.4402    170.9492    192.9272      1.4585      1.6460      1.0000 
     1.4000    400.0000      0.0000      1.0000      0.0000   1286.7881     19.4562      1.2547      1.1858   1151.3364    174.1010    195.4074      1.4829      1.6644      1.0000 
     1.4000    450.0000      0.0000      1.0000      0.0000   1294.5254     19.5187      1.2560      1.1854   1153.0026    176.8102    197.5546      1.5038      1.6803      1.0000 
     1.4000    500.0000      0.0000      1.0000      0.0000   1301.5500     19.5760      1.2572      1.1851   1154.4873    179.1798    199.4438      1.5220      1.6942      1.0000 
     1.4000    550.0000      0.0000      1.0000      0.0000   1307.9873     19.6290      1.2583      1.1848   1155.8252    181.2812    201.1275      1.5381      1.7065      1.0000 
     1.4000    600.0000      0.0000      1.0000      0.0000   1313.9320     19.6783      1.2593      1.1845   1157.0420    183.1660    202.6439      1.5524      1.7175      1.0000 
     1.4000    650.0000      0.0000      1.0000      0.0000   1319.4569     19.7245      1.2601      1.1842   1158.1571    184.8723    204.0216      1.5654      1.7275      1.0000 
     1.4000    700.0000      0.0000      1.0000      0.0000   1324.6198     19.7679      1.2609      1.1840   1159.1856    186.4292    205.2826      1.5772      1.7367      1.0000 
     1.4000    750.0000      0.0000      1.0000      0.0000   1329.4669     19.8089      1.2616      1.1838   1160.1397    187.8592    206.4442      1.5880      1.7451      1.0000 
     1.4000    800.0000      0.0000      1.0000      0.0000   1334.0360     19.8479      1.2622      1.1836   1161.0289    189.1805    207.5200      1.5979      1.7528      1.0000 
     1.4000    850.0000      0.0000      1.0000      0.0000   1338.3586     19.8849      1.2628      1.1833   1161.8613    190.4074    208.5211      1.6071      1.7600      1.0000 
     1.4000    900.0000      0.0000      1.0000      0.0000   1342.4607     19.9202      1.2633      1.1832   1162.6433    191.5517    209.4568      1.6157      1.7667      1.0000 
     1.4000    950.0000      0.0000      1.0000      0.0000   1346.3645     19.9540      1.2638      1.1830   1163.3805    192.6233    210.3346      1.6237      1.7730      1.0000 
     1.4000   1000.0000      0.0000      1.0000      0.0000   1350.0890     19.9863      1.2642      1.1828   1164.0775    193.6303    211.1609      1.6312      1.7789      1.0000 
     1.5000     50.0000      0.0000      1.0000      0.0000   1204.7580     18.5667      1.2399      1.2120   1133.8184    111.6502    153.2239      0.9657      1.3253      1.0000 
     1.5000    100.0000      0.0000      1.0000      0.0000   1235.3248     18.7715      1.2425      1.2045   1143.6178    137.5516    168.9096      1.1795      1.4484      1.0000 
     1.5000    150.0000      0.0000      1.0000      0.0000   1255.8089     18.9146      1.2455      1.2011   1149.4502    150.1632    177.7551      1.2811      1.5165      1.0000 
     1.5000    200.0000      0.0000      1.0000      0.0000   1271.4676     19.0272      1.2481      1.1990   1153.6119    158.3119    183.7627      1.3458      1.5621      1.0000 
     1.5000    250.0000      0.0000      1.0000      0.0000   1284.2395     19.1209      1.2504      1.1976   1156.8452    164.2516    188.2611      1.3924      1.5959      1.0000 
     1.5000    300.0000      0.0000      1.0000      0.0000   1295.0718     19.2018      1.2523      1.1966   1159.4861    168.8856    191.8320      1.4284      1.6225      1.0000 
     1.5000    350.0000      0.0000      1.0000      0.0000   1304.5034     19.2732      1.2540      1.1957   1161.7160    172.6630    194.7789      1.4575      1.6442      1.0000 
     1.5000    400.0000      0.0000      1.0000      0.0000   1312.8720     19.3374      1.2555      1.1950   1163.6439    175.8377    197.2788      1.4819      1.6626      1.0000 
     1.5000    450.0000      0.0000      1.0000      0.0000   1320.4041     19.3958      1.2568      1.1944   1165.3404    178.5672    199.4438      1.5027      1.6784      1.0000 
     1.5000    500.0000      0.0000      1.0000      0.0000   1327.2596     19.4494      1.2579      1.1939   1166.8542    180.9550    201.3493      1.5208      1.6922      1.0000 
     1.5000    550.0000      0.0000      1.0000      0.0000   1333.5554     19.4991      1.2589      1.1934   1168.2200    183.0730    203.0478      1.5368      1.7045      1.0000 
     1.5000    600.0000      0.0000      1.0000      0.0000   1339.3802     19.5455      1.2599      1.1930   1169.4634    184.9730    204.5779      1.5511      1.7155      1.0000 
     1.5000    650.0000      0.0000      1.0000      0.0000   1344.8028     19.5890      1.2607      1.1926   1170.6039    186.6933    205.9684      1.5640      1.7255      1.0000 
     1.5000    700.0000      0.0000      1.0000      0.0000   1349.8773     19.6299      1.2615      1.1923   1171.6569    188.2631    207.2413      1.5757      1.7346      1.0000 
     1.5000    750.0000      0.0000      1.0000      0.0000   1354.6478     19.6687      1.2622      1.1920   1172.6345    189.7053    208.4140      1.5865      1.7430      1.0000 
     1.5000    800.0000      0.0000      1.0000      0.0000   1359.1502     19.7055      1.2628      1.1917   1173.5463    191.0380    209.5003      1.5964      1.7507      1.0000 
     1.5000    850.0000      0.0000      1.0000      0.0000   1363.4141     19.7405      1.2634      1.1914   1174.4004    192.2756    210.5114      1.6056      1.7578      1.0000 
     1.5000    900.0000      0.0000      1.0000      0.0000   1367.4647     19.7740      1.2640      1.1911   1175.2033    193.4300    211.4566      1.6141      1.7645      1.0000 
     1.5000    950.0000      0.0000      1.0000      0.0000   1371.3231     19.8060      1.2645      1.1909   1175.9608    194.5112    212.3433      1.6221      1.7708      1.0000 
     1.5000   1000.0000      0.0000      1.0000      0.0000   1375.0073     19.8368      1.2649      1.1906   1176.6774    195.5273    213.1781      1.6296      1.7767      1.0000 
     1.6000     50.0000      0.0000      1.0000      0.0000   1241.0311     18.5588      1.2488      1.2281   1145.8628    113.0076    154.8688      0.9672      1.3254      1.0000 
     1.6000    100.0000      0.0000      1.0000      0.0000   1267.7410     18.7336      1.2482      1.2182   1155.3965    139.0098    170.5387      1.1799      1.4475      1.0000 
     1.6000    150.0000      0.0000      1.0000      0.0000   1286.3576     18.8600      1.2497      1.2135   1161.1527    151.6705    179.4052      1.2810      1.5152      1.0000 
     1.6000    200.0000      0.0000      1.0000      0.0000   1300.8667     18.9611      1.2514      1.2106   1165.2891    159.8541    185.4351      1.3453      1.5606      1.0000 
     1.6000    250.0000      0.0000      1.0000      0.0000   1312.8437     19.0462      1.2530      1.2085   1168.5174    165.8216    189.9540      1.3916      1.5942      1.0000 
     1.6000    300.0000      0.0000      1.0000      0.0000   1323.0872     19.1202      1.2545      1.2070   1171.1632    170.4789    193.5434      1.4275      1.6206      1.0000 
     1.6000    350.0000      0.0000      1.0000      0.0000   1332.0621     19.1859      1.2559      1.2058   1173.4030    174.2764    196.5070      1.4565      1.6423      1.0000 
     1.6000    400.0000      0.0000      1.0000      0.0000   1340.0647     19.2452      1.2571      1.2048   1175.3436    177.4689    199.0220      1.4807      1.6606      1.0000 
     1.6000    450.0000      0.0000      1.0000      0.0000   1347.2961     19.2993      1.2583      1.2039   1177.0545    180.2142    201.2010      1.5015      1.6763      1.0000 
     1.6000    500.0000      0.0000      1.0000      0.0000   1353.8997     19.3492      1.2593      1.2032   1178.5834    182.6164    203.1192      1.5195      1.6901      1.0000 
     1.6000    550.0000      0.0000      1.0000      0.0000   1359.9815     19.3956      1.2602      1.2025   1179.9647    184.7477    204.8297      1.5354      1.7023      1.0000 
     1.6000    600.0000      0.0000      1.0000      0.0000   1365.6219     19.4389      1.2611      1.2020   1181.2237    186.6598    206.3709      1.5497      1.7133      1.0000 
     1.6000    650.0000      0.0000      1.0000      0.0000   1370.8841     19.4797      1.2618      1.2014   1182.3799    188.3914    207.7717      1.5625      1.7233      1.0000 
     1.6000    700.0000      0.0000      1.0000      0.0000   1375.8179     19.5181      1.2626      1.2010   1183.4485    189.9718    209.0543      1.5742      1.7323      1.0000 
     1.6000    750.0000      0.0000      1.0000      0.0000   1380.4639     19.5545      1.2632      1.2005   1184.4413    191.4239    210.2362      1.5849      1.7407      1.0000 
     1.6000    800.0000      0.0000      1.0000      0.0000   1384.8555     19.5891      1.2638      1.2001   1185.3681    192.7659    211.3312      1.5948      1.7484      1.0000 
     1.6000    850.0000      0.0000      1.0000      0.0000   1389.0204     19.6221      1.2644      1.1997   1186.2370    194.0123    212.3506      1.6039      1.7555      1.0000 
     1.6000    900.0000      0.0000      1.0000      0.0000   1392.9818     19.6537      1.2650      1.1994   1187.0545    195.1751    213.3035      1.6124      1.7622      1.0000 
     1.6000    950.0000      0.0000      1.0000      0.0000   1396.7596     19.6840      1.2655      1.1990   1187.8261    196.2642    214.1978      1.6204      1.7684      1.0000 
     1.6000   1000.0000      0.0000      1.0000      0.0000   1400.3709     19.7130      1.2659      1.1987   1188.5566    197.2879    215.0397      1.6278      1.7743      1.0000 
     1.7000     50.0000      0.0000      1.0000      0.0000   1280.3291     18.5780      1.2582      1.2431   1157.9476    114.3770    156.5024      0.9687      1.3254      1.0000 
     1.7000    100.0000      0.0000      1.0000      0.0000   1302.7190     18.7225      1.2552      1.2320   1166.9831    140.4424    172.1148      1.1802      1.4464      1.0000 
     1.7000    150.0000      0.0000      1.0000      0.0000   1319.1010     18.8315      1.2552      1.2262   1172.5603    153.1317    180.9841      1.2807      1.5137      1.0000 
     1.7000    200.0000      0.0000      1.0000      0.0000   1332.1903     18.9206      1.2558      1.2225   1176.6097    161.3370    187.0248      1.3447      1.5588      1.0000 
     1.7000    250.0000      0.0000      1.0000      0.0000   1343.1658     18.9967      1.2568      1.2199   1179.7904    167.3228    191.5559      1.3908      1.5923      1.0000 
     1.7000    300.0000      0.0000      1.0000      0.0000   1352.6558     19.0634      1.2578      1.2178   1182.4088    171.9961    195.1575      1.4265      1.6186      1.0000 
     1.7000    350.0000      0.0000      1.0000      0.0000   1361.0389     19.1232      1.2587      1.2162   1184.6330    175.8078    198.1326      1.4554      1.6402      1.0000 
     1.7000    400.0000      0.0000      1.0000      0.0000   1368.5618     19.1774      1.2597      1.2149   1186.5653    179.0131    200.6586      1.4795      1.6584      1.0000 
     1.7000    450.0000      0.0000      1.0000      0.0000   1375.3951     19.2271      1.2606      1.2138   1188.2728    181.7702    202.8479      1.5001      1.6741      1.0000 
