# Engine name: SSI Liquid - IPA
# Sun Oct 29 12:05:59 2017
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     3.0000   1160.0000      0.0000      1.0000      0.0000   2421.8636     21.6536      1.2549      1.2544   1435.2814    224.7253    241.1972      1.5775      1.6880      0.9586 
     3.0000   1170.0000      0.0000      1.0000      0.0000   2421.8898     21.6536      1.2549      1.2545   1435.4052    224.8811    241.3197      1.5784      1.6887      0.9587 
     3.0000   1180.0000      0.0000      1.0000      0.0000   2421.9157     21.6537      1.2549      1.2545   1435.5280    225.0354    241.4412      1.5794      1.6895      0.9588 
     3.0000   1190.0000      0.0000      1.0000      0.0000   2421.9412     21.6537      1.2549      1.2545   1435.6497    225.1881    241.5617      1.5803      1.6902      0.9588 
     3.0000   1200.0000      0.0000      1.0000      0.0000   2421.9665     21.6538      1.2549      1.2545   1435.7704    225.3396    241.6814      1.5813      1.6909      0.9589 
     3.0000   1210.0000      0.0000      1.0000      0.0000   2421.9914     21.6538      1.2550      1.2545   1435.8900    225.4898    241.8003      1.5822      1.6916      0.9590 
     3.0000   1220.0000      0.0000      1.0000      0.0000   2422.0161     21.6539      1.2550      1.2546   1436.0088    225.6386    241.9183      1.5831      1.6923      0.9591 
     3.0000   1230.0000      0.0000      1.0000      0.0000   2422.0404     21.6540      1.2550      1.2546   1436.1265    225.7860    242.0353      1.5840      1.6930      0.9591 
     3.0000   1240.0000      0.0000      1.0000      0.0000   2422.0645     21.6540      1.2550      1.2546   1436.2433    225.9320    242.1513      1.5849      1.6937      0.9592 
     3.0000   1250.0000      0.0000      1.0000      0.0000   2422.0883     21.6541      1.2550      1.2546   1436.3591    226.0765    242.2664      1.5857      1.6944      0.9593 
     3.0000   1260.0000      0.0000      1.0000      0.0000   2422.1119     21.6541      1.2551      1.2547   1436.4740    226.2197    242.3806      1.5866      1.6950      0.9593 
     3.0000   1270.0000      0.0000      1.0000      0.0000   2422.1352     21.6542      1.2551      1.2547   1436.5881    226.3616    242.4938      1.5875      1.6957      0.9594 
     3.0000   1280.0000      0.0000      1.0000      0.0000   2422.1582     21.6542      1.2551      1.2547   1436.7012    226.5022    242.6062      1.5883      1.6964      0.9595 
     3.0000   1290.0000      0.0000      1.0000      0.0000   2422.1809     21.6543      1.2551      1.2547   1436.8134    226.6415    242.7176      1.5892      1.6970      0.9595 
     3.0000   1300.0000      0.0000      1.0000      0.0000   2422.2034     21.6544      1.2551      1.2547   1436.9248    226.7795    242.8282      1.5900      1.6977      0.9596 
     3.0000   1310.0000      0.0000      1.0000      0.0000   2422.2257     21.6544      1.2552      1.2547   1437.0353    226.9163    242.9380      1.5908      1.6983      0.9597 
     3.0000   1320.0000      0.0000      1.0000      0.0000   2422.2477     21.6545      1.2552      1.2548   1437.1450    227.0519    243.0468      1.5917      1.6990      0.9597 
     3.0000   1330.0000      0.0000      1.0000      0.0000   2422.2695     21.6545      1.2552      1.2548   1437.2538    227.1863    243.1549      1.5925      1.6996      0.9598 
     3.0000   1340.0000      0.0000      1.0000      0.0000   2422.2911     21.6546      1.2552      1.2548   1437.3619    227.3195    243.2621      1.5933      1.7003      0.9599 
     3.0000   1350.0000      0.0000      1.0000      0.0000   2422.3124     21.6546      1.2552      1.2548   1437.4691    227.4515    243.3685      1.5941      1.7009      0.9599 
     3.0000   1360.0000      0.0000      1.0000      0.0000   2422.3335     21.6547      1.2553      1.2548   1437.5755    227.5824    243.4741      1.5949      1.7015      0.9600 
     3.0000   1370.0000      0.0000      1.0000      0.0000   2422.3543     21.6547      1.2553      1.2549   1437.6812    227.7122    243.5790      1.5957      1.7021      0.9601 
     3.0000   1380.0000      0.0000      1.0000      0.0000   2422.3750     21.6548      1.2553      1.2549   1437.7861    227.8409    243.6830      1.5965      1.7027      0.9601 
     3.0000   1390.0000      0.0000      1.0000      0.0000   2422.3955     21.6548      1.2553      1.2549   1437.8902    227.9701    243.7879      1.5972      1.7034      0.9602 
     3.0000   1400.0000      0.0000      1.0000      0.0000   2422.4157     21.6549      1.2553      1.2549   1437.9936    228.0991    243.8928      1.5980      1.7040      0.9603 
     3.0000   1410.0000      0.0000      1.0000      0.0000   2422.4357     21.6549      1.2553      1.2549   1438.0963    228.2270    243.9970      1.5988      1.7046      0.9603 
     3.0000   1420.0000      0.0000      1.0000      0.0000   2422.4556     21.6550      1.2554      1.2549   1438.1982    228.3538    244.1004      1.5995      1.7052      0.9604 
     3.0000   1430.0000      0.0000      1.0000      0.0000   2422.4752     21.6550      1.2554      1.2550   1438.2994    228.4797    244.2031      1.6003      1.7058      0.9605 
     3.0000   1440.0000      0.0000      1.0000      0.0000   2422.4946     21.6551      1.2554      1.2550   1438.3999    228.6046    244.3051      1.6010      1.7063      0.9605 
     3.0000   1450.0000      0.0000      1.0000      0.0000   2422.5139     21.6551      1.2554      1.2550   1438.4997    228.7285    244.4064      1.6017      1.7069      0.9606 
     3.0000   1460.0000      0.0000      1.0000      0.0000   2422.5329     21.6552      1.2554      1.2550   1438.5989    228.8515    244.5071      1.6025      1.7075      0.9607 
     3.0000   1470.0000      0.0000      1.0000      0.0000   2422.5518     21.6552      1.2554      1.2550   1438.6973    228.9735    244.6071      1.6032      1.7081      0.9608 
     3.0000   1480.0000      0.0000      1.0000      0.0000   2422.5705     21.6552      1.2555      1.2550   1438.7951    229.0946    244.7064      1.6039      1.7087      0.9608 
     3.0000   1490.0000      0.0000      1.0000      0.0000   2422.5890     21.6553      1.2555      1.2551   1438.8922    229.2148    244.8051      1.6046      1.7092      0.9609 
     3.0000   1500.0000      0.0000      1.0000      0.0000   2422.6074     21.6553      1.2555      1.2551   1438.9887    229.3342    244.9031      1.6053      1.7098      0.9610 
     3.1000    110.0000      0.0000      1.0000      0.0000   2467.3430     21.8894      1.2387      1.2374   1412.4000    166.6338    202.5581      1.1959      1.4351      0.9398 
     3.1000    120.0000      0.0000      1.0000      0.0000   2468.2868     21.8912      1.2394      1.2382   1413.6705    169.7441    204.4146      1.2164      1.4473      0.9404 
     3.1000    130.0000      0.0000      1.0000      0.0000   2469.1263     21.8927      1.2400      1.2388   1414.8388    172.5135    206.0939      1.2346      1.4582      0.9410 
     3.1000    140.0000      0.0000      1.0000      0.0000   2469.8794     21.8941      1.2405      1.2394   1415.9200    175.0040    207.6246      1.2510      1.4682      0.9416 
     3.1000    150.0000      0.0000      1.0000      0.0000   2470.5603     21.8954      1.2410      1.2399   1416.9263    177.2660    209.0328      1.2658      1.4773      0.9421 
     3.1000    160.0000      0.0000      1.0000      0.0000   2471.1799     21.8966      1.2415      1.2404   1417.8674    179.3342    210.3345      1.2793      1.4857      0.9426 
     3.1000    170.0000      0.0000      1.0000      0.0000   2471.7471     21.8976      1.2419      1.2408   1418.7513    181.2345    211.5415      1.2917      1.4935      0.9431 
     3.1000    180.0000      0.0000      1.0000      0.0000   2472.2688     21.8986      1.2422      1.2412   1419.5844    182.9898    212.6654      1.3032      1.5008      0.9435 
     3.1000    190.0000      0.0000      1.0000      0.0000   2472.7510     21.8995      1.2426      1.2416   1420.3723    184.6200    213.7172      1.3138      1.5075      0.9440 
     3.1000    200.0000      0.0000      1.0000      0.0000   2473.1984     21.9004      1.2429      1.2419   1421.1197    186.1409    214.7056      1.3236      1.5138      0.9444 
     3.1000    210.0000      0.0000      1.0000      0.0000   2473.6151     21.9012      1.2432      1.2422   1421.8305    187.5638    215.6359      1.3328      1.5197      0.9448 
     3.1000    220.0000      0.0000      1.0000      0.0000   2474.0045     21.9019      1.2435      1.2426   1422.5082    188.8991    216.5136      1.3415      1.5253      0.9451 
     3.1000    230.0000      0.0000      1.0000      0.0000   2474.3694     21.9026      1.2438      1.2428   1423.1556    190.1566    217.3447      1.3496      1.5306      0.9455 
     3.1000    240.0000      0.0000      1.0000      0.0000   2474.7124     21.9032      1.2440      1.2431   1423.7755    191.3447    218.1337      1.3573      1.5356      0.9458 
     3.1000    250.0000      0.0000      1.0000      0.0000   2475.0356     21.9038      1.2443      1.2434   1424.3699    192.4692    218.8839      1.3645      1.5404      0.9462 
     3.1000    260.0000      0.0000      1.0000      0.0000   2475.3409     21.9044      1.2445      1.2436   1424.9410    193.5363    219.5987      1.3714      1.5449      0.9465 
     3.1000    270.0000      0.0000      1.0000      0.0000   2475.6298     21.9050      1.2447      1.2438   1425.4906    194.5509    220.2810      1.3779      1.5492      0.9468 
     3.1000    280.0000      0.0000      1.0000      0.0000   2475.9038     21.9055      1.2449      1.2441   1426.0200    195.5177    220.9336      1.3841      1.5533      0.9471 
     3.1000    290.0000      0.0000      1.0000      0.0000   2476.1642     21.9060      1.2451      1.2443   1426.5309    196.4410    221.5592      1.3900      1.5572      0.9474 
     3.1000    300.0000      0.0000      1.0000      0.0000   2476.4120     21.9065      1.2453      1.2445   1427.0244    197.3236    222.1591      1.3956      1.5610      0.9476 
     3.1000    310.0000      0.0000      1.0000      0.0000   2476.6482     21.9069      1.2455      1.2447   1427.5017    198.1688    222.7353      1.4010      1.5646      0.9479 
     3.1000    320.0000      0.0000      1.0000      0.0000   2476.8738     21.9073      1.2457      1.2448   1427.9638    198.9799    223.2902      1.4062      1.5681      0.9482 
     3.1000    330.0000      0.0000      1.0000      0.0000   2477.0895     21.9078      1.2458      1.2450   1428.4117    199.7591    223.8247      1.4112      1.5714      0.9484 
     3.1000    340.0000      0.0000      1.0000      0.0000   2477.2960     21.9081      1.2460      1.2452   1428.8462    200.5085    224.3403      1.4159      1.5746      0.9487 
     3.1000    350.0000      0.0000      1.0000      0.0000   2477.4939     21.9085      1.2461      1.2453   1429.2681    201.2301    224.8380      1.4205      1.5777      0.9489 
     3.1000    360.0000      0.0000      1.0000      0.0000   2477.6839     21.9089      1.2463      1.2455   1429.6781    201.9253    225.3187      1.4249      1.5807      0.9491 
     3.1000    370.0000      0.0000      1.0000      0.0000   2477.8665     21.9092      1.2464      1.2456   1430.0768    202.5960    225.7834      1.4292      1.5836      0.9494 
     3.1000    380.0000      0.0000      1.0000      0.0000   2478.0421     21.9096      1.2465      1.2458   1430.4649    203.2437    226.2332      1.4333      1.5864      0.9496 
     3.1000    390.0000      0.0000      1.0000      0.0000   2478.2112     21.9099      1.2467      1.2459   1430.8429    203.8704    226.6695      1.4373      1.5891      0.9498 
     3.1000    400.0000      0.0000      1.0000      0.0000   2478.3742     21.9102      1.2468      1.2460   1431.2113    204.4767    227.0925      1.4411      1.5917      0.9500 
     3.1000    410.0000      0.0000      1.0000      0.0000   2478.5314     21.9105      1.2469      1.2462   1431.5706    205.0641    227.5031      1.4448      1.5942      0.9502 
     3.1000    420.0000      0.0000      1.0000      0.0000   2478.6832     21.9108      1.2470      1.2463   1431.9212    205.6332    227.9017      1.4484      1.5967      0.9504 
     3.1000    430.0000      0.0000      1.0000      0.0000   2478.8298     21.9111      1.2471      1.2464   1432.2636    206.1852    228.2890      1.4519      1.5990      0.9506 
     3.1000    440.0000      0.0000      1.0000      0.0000   2478.9717     21.9114      1.2472      1.2465   1432.5981    206.7209    228.6655      1.4552      1.6014      0.9508 
     3.1000    450.0000      0.0000      1.0000      0.0000   2479.1089     21.9116      1.2474      1.2466   1432.9251    207.2413    229.0318      1.4585      1.6036      0.9510 
     3.1000    460.0000      0.0000      1.0000      0.0000   2479.2419     21.9119      1.2475      1.2468   1433.2448    207.7472    229.3886      1.4617      1.6058      0.9512 
     3.1000    470.0000      0.0000      1.0000      0.0000   2479.3707     21.9121      1.2476      1.2469   1433.5577    208.2392    229.7361      1.4648      1.6079      0.9513 
     3.1000    480.0000      0.0000      1.0000      0.0000   2479.4957     21.9124      1.2476      1.2470   1433.8640    208.7180    230.0749      1.4678      1.6100      0.9515 
     3.1000    490.0000      0.0000      1.0000      0.0000   2479.6169     21.9126      1.2477      1.2471   1434.1640    209.1842    230.4053      1.4707      1.6120      0.9517 
     3.1000    500.0000      0.0000      1.0000      0.0000   2479.7347     21.9129      1.2478      1.2472   1434.4579    209.6385    230.7276      1.4736      1.6140      0.9519 
     3.1000    510.0000      0.0000      1.0000      0.0000   2479.8490     21.9131      1.2479      1.2472   1434.7460    210.0816    231.0425      1.4764      1.6159      0.9520 
