# Engine name: SSI Liquid - Kerosene
# Fri Jan 5 21:27:23 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.2000    600.0000      0.0000      0.8660      0.0000   1235.0407     18.8734      1.2656      1.1661   1151.0754    185.1719    204.0019      1.5776      1.7380      1.0000 
     1.2000    650.0000      0.0000      0.8660      0.0000   1240.6798     18.9235      1.2662      1.1661   1152.1455    186.8224    205.3349      1.5902      1.7477      1.0000 
     1.2000    700.0000      0.0000      0.8660      0.0000   1245.9341     18.9705      1.2667      1.1661   1153.1309    188.3281    206.5544      1.6016      1.7566      1.0000 
     1.2000    750.0000      0.0000      0.8660      0.0000   1250.8541     19.0148      1.2671      1.1661   1154.0433    189.7110    207.6773      1.6121      1.7648      1.0000 
     1.2000    800.0000      0.0000      0.8660      0.0000   1255.4810     19.0567      1.2674      1.1660   1154.8924    190.9884    208.7168      1.6218      1.7723      1.0000 
     1.2000    850.0000      0.0000      0.8660      0.0000   1259.8484     19.0964      1.2678      1.1660   1155.6860    192.1745    209.6839      1.6307      1.7793      1.0000 
     1.2000    900.0000      0.0000      0.8660      0.0000   1263.9845     19.1342      1.2680      1.1660   1156.4307    193.2806    210.5874      1.6390      1.7858      1.0000 
     1.2000    950.0000      0.0000      0.8660      0.0000   1267.9132     19.1703      1.2683      1.1659   1157.1317    194.3162    211.4348      1.6468      1.7919      1.0000 
     1.2000   1000.0000      0.0000      0.8660      0.0000   1271.6548     19.2047      1.2685      1.1659   1157.7937    195.2893    212.2321      1.6541      1.7976      1.0000 
     1.3000     50.0000      0.0000      0.8660      0.0000   1103.2952     17.5493      1.2330      1.1712   1127.7449    116.4555    155.3546      1.0127      1.3509      1.0000 
     1.3000    100.0000      0.0000      0.8660      0.0000   1141.6507     17.8197      1.2432      1.1716   1138.0110    141.1901    171.1929      1.2167      1.4752      1.0000 
     1.3000    150.0000      0.0000      0.8660      0.0000   1165.7535     17.9976      1.2491      1.1719   1143.9972    153.3727    179.9382      1.3148      1.5425      1.0000 
     1.3000    200.0000      0.0000      0.8660      0.0000   1183.5978     18.1331      1.2532      1.1721   1148.2203    161.2699    185.8446      1.3774      1.5873      1.0000 
     1.3000    250.0000      0.0000      0.8660      0.0000   1197.8593     18.2438      1.2562      1.1722   1151.4756    167.0342    190.2540      1.4226      1.6203      1.0000 
     1.3000    300.0000      0.0000      0.8660      0.0000   1209.7811     18.3379      1.2585      1.1723   1154.1188    171.5341    193.7472      1.4575      1.6463      1.0000 
     1.3000    350.0000      0.0000      0.8660      0.0000   1220.0471     18.4201      1.2603      1.1724   1156.3398    175.2032    196.6254      1.4859      1.6675      1.0000 
     1.3000    400.0000      0.0000      0.8660      0.0000   1229.0761     18.4932      1.2619      1.1724   1158.2524    178.2872    199.0641      1.5095      1.6854      1.0000 
     1.3000    450.0000      0.0000      0.8660      0.0000   1237.1436     18.5592      1.2631      1.1724   1159.9298    180.9385    201.1740      1.5297      1.7008      1.0000 
     1.3000    500.0000      0.0000      0.8660      0.0000   1244.4411     18.6195      1.2642      1.1724   1161.4219    183.2579    203.0292      1.5474      1.7143      1.0000 
     1.3000    550.0000      0.0000      0.8660      0.0000   1251.1075     18.6751      1.2651      1.1724   1162.7645    185.3150    204.6817      1.5629      1.7263      1.0000 
     1.3000    600.0000      0.0000      0.8660      0.0000   1257.2465     18.7266      1.2660      1.1723   1163.9838    187.1600    206.1693      1.5768      1.7370      1.0000 
     1.3000    650.0000      0.0000      0.8660      0.0000   1262.9380     18.7747      1.2667      1.1723   1165.0999    188.8302    207.5203      1.5894      1.7467      1.0000 
     1.3000    700.0000      0.0000      0.8660      0.0000   1268.2446     18.8199      1.2673      1.1723   1166.1282    190.3542    208.7564      1.6008      1.7556      1.0000 
     1.3000    750.0000      0.0000      0.8660      0.0000   1273.2167     18.8624      1.2678      1.1722   1167.0810    191.7540    209.8946      1.6113      1.7637      1.0000 
     1.3000    800.0000      0.0000      0.8660      0.0000   1277.8950     18.9027      1.2683      1.1722   1167.9682    193.0472    210.9485      1.6209      1.7712      1.0000 
     1.3000    850.0000      0.0000      0.8660      0.0000   1282.3133     18.9410      1.2687      1.1721   1168.7979    194.2481    211.9289      1.6298      1.7782      1.0000 
     1.3000    900.0000      0.0000      0.8660      0.0000   1286.4997     18.9774      1.2691      1.1721   1169.5768    195.3680    212.8450      1.6381      1.7847      1.0000 
     1.3000    950.0000      0.0000      0.8660      0.0000   1290.4780     19.0122      1.2694      1.1720   1170.3105    196.4167    213.7042      1.6459      1.7907      1.0000 
     1.3000   1000.0000      0.0000      0.8660      0.0000   1294.2684     19.0454      1.2697      1.1719   1171.0036    197.4021    214.5128      1.6532      1.7965      1.0000 
     1.4000     50.0000      0.0000      0.8660      0.0000   1126.9979     17.4932      1.2337      1.1814   1138.7433    117.6733    156.8717      1.0134      1.3510      1.0000 
     1.4000    100.0000      0.0000      0.8660      0.0000   1164.4418     17.7443      1.2429      1.1803   1149.2079    142.5968    172.8171      1.2168      1.4747      1.0000 
     1.4000    150.0000      0.0000      0.8660      0.0000   1188.1763     17.9111      1.2486      1.1800   1155.3336    154.8769    181.6354      1.3146      1.5417      1.0000 
     1.4000    200.0000      0.0000      0.8660      0.0000   1205.8302     18.0388      1.2526      1.1798   1159.6658    162.8405    187.5959      1.3771      1.5864      1.0000 
     1.4000    250.0000      0.0000      0.8660      0.0000   1219.9840     18.1435      1.2556      1.1797   1163.0115    168.6552    192.0482      1.4221      1.6194      1.0000 
     1.4000    300.0000      0.0000      0.8660      0.0000   1231.8436     18.2328      1.2580      1.1796   1165.7321    173.1958    195.5769      1.4570      1.6453      1.0000 
     1.4000    350.0000      0.0000      0.8660      0.0000   1242.0751     18.3109      1.2600      1.1795   1168.0211    176.8990    198.4854      1.4852      1.6665      1.0000 
     1.4000    400.0000      0.0000      0.8660      0.0000   1251.0875     18.3806      1.2616      1.1794   1169.9944    180.0124    200.9504      1.5088      1.6843      1.0000 
     1.4000    450.0000      0.0000      0.8660      0.0000   1259.1506     18.4436      1.2630      1.1793   1171.7266    182.6895    203.0836      1.5290      1.6997      1.0000 
     1.4000    500.0000      0.0000      0.8660      0.0000   1266.4525     18.5011      1.2642      1.1792   1173.2689    185.0318    204.9596      1.5466      1.7131      1.0000 
     1.4000    550.0000      0.0000      0.8660      0.0000   1273.1294     18.5543      1.2652      1.1791   1174.6577    187.1095    206.6310      1.5621      1.7251      1.0000 
     1.4000    600.0000      0.0000      0.8660      0.0000   1279.2835     18.6036      1.2661      1.1790   1175.9200    188.9734    208.1359      1.5760      1.7358      1.0000 
     1.4000    650.0000      0.0000      0.8660      0.0000   1284.9936     18.6497      1.2669      1.1790   1177.0761    190.6609    209.5027      1.5885      1.7454      1.0000 
     1.4000    700.0000      0.0000      0.8660      0.0000   1290.3214     18.6931      1.2676      1.1789   1178.1420    192.2008    210.7535      1.5998      1.7543      1.0000 
     1.4000    750.0000      0.0000      0.8660      0.0000   1295.3167     18.7339      1.2683      1.1788   1179.1303    193.6154    211.9053      1.6103      1.7624      1.0000 
     1.4000    800.0000      0.0000      0.8660      0.0000   1300.0197     18.7726      1.2688      1.1787   1180.0510    194.9224    212.9719      1.6199      1.7699      1.0000 
     1.4000    850.0000      0.0000      0.8660      0.0000   1304.4639     18.8094      1.2694      1.1786   1180.9125    196.1361    213.9643      1.6288      1.7768      1.0000 
     1.4000    900.0000      0.0000      0.8660      0.0000   1308.6771     18.8444      1.2698      1.1785   1181.7216    197.2682    214.8916      1.6371      1.7833      1.0000 
     1.4000    950.0000      0.0000      0.8660      0.0000   1312.6828     18.8779      1.2702      1.1784   1182.4841    198.3284    215.7615      1.6448      1.7894      1.0000 
     1.4000   1000.0000      0.0000      0.8660      0.0000   1316.5011     18.9100      1.2706      1.1783   1183.2048    199.3247    216.5801      1.6520      1.7951      1.0000 
     1.5000     50.0000      0.0000      0.8660      0.0000   1152.4050     17.4594      1.2366      1.1935   1149.1854    118.8512    158.3129      1.0142      1.3510      1.0000 
     1.5000    100.0000      0.0000      0.8660      0.0000   1188.3652     17.6906      1.2440      1.1904   1159.7686    143.9270    174.3327      1.2170      1.4741      1.0000 
     1.5000    150.0000      0.0000      0.8660      0.0000   1211.4520     17.8460      1.2491      1.1891   1165.9917    156.2861    183.2078      1.3145      1.5409      1.0000 
     1.5000    200.0000      0.0000      0.8660      0.0000   1228.7369     17.9659      1.2528      1.1884   1170.4049    164.3041    189.2119      1.3767      1.5854      1.0000 
     1.5000    250.0000      0.0000      0.8660      0.0000   1242.6540     18.0645      1.2557      1.1879   1173.8200    170.1605    193.6995      1.4216      1.6183      1.0000 
     1.5000    300.0000      0.0000      0.8660      0.0000   1254.3512     18.1489      1.2581      1.1876   1176.6016    174.7351    197.2577      1.4564      1.6441      1.0000 
     1.5000    350.0000      0.0000      0.8660      0.0000   1264.4668     18.2229      1.2600      1.1873   1178.9450    178.4668    200.1917      1.4845      1.6652      1.0000 
     1.5000    400.0000      0.0000      0.8660      0.0000   1273.3944     18.2891      1.2617      1.1870   1180.9674    181.6049    202.6790      1.5080      1.6830      1.0000 
     1.5000    450.0000      0.0000      0.8660      0.0000   1281.3947     18.3490      1.2631      1.1868   1182.7446    184.3039    204.8321      1.5281      1.6984      1.0000 
     1.5000    500.0000      0.0000      0.8660      0.0000   1288.6497     18.4039      1.2643      1.1866   1184.3284    186.6657    206.7260      1.5457      1.7118      1.0000 
     1.5000    550.0000      0.0000      0.8660      0.0000   1295.2918     18.4546      1.2654      1.1864   1185.7557    188.7611    208.4137      1.5611      1.7237      1.0000 
     1.5000    600.0000      0.0000      0.8660      0.0000   1301.4203     18.5018      1.2664      1.1862   1187.0538    190.6410    209.9335      1.5749      1.7343      1.0000 
     1.5000    650.0000      0.0000      0.8660      0.0000   1307.1121     18.5459      1.2673      1.1860   1188.2437    192.3433    211.3142      1.5874      1.7440      1.0000 
     1.5000    700.0000      0.0000      0.8660      0.0000   1312.4274     18.5874      1.2680      1.1859   1189.3413    193.8969    212.5777      1.5988      1.7528      1.0000 
     1.5000    750.0000      0.0000      0.8660      0.0000   1317.4148     18.6265      1.2687      1.1857   1190.3596    195.3243    213.7415      1.6092      1.7609      1.0000 
     1.5000    800.0000      0.0000      0.8660      0.0000   1322.1139     18.6636      1.2694      1.1856   1191.3088    196.6432    214.8193      1.6187      1.7684      1.0000 
     1.5000    850.0000      0.0000      0.8660      0.0000   1326.5572     18.6989      1.2699      1.1855   1192.1975    197.8682    215.8222      1.6276      1.7753      1.0000 
     1.5000    900.0000      0.0000      0.8660      0.0000   1330.7722     18.7326      1.2704      1.1853   1193.0325    199.0109    216.7595      1.6359      1.7817      1.0000 
     1.5000    950.0000      0.0000      0.8660      0.0000   1334.7819     18.7647      1.2709      1.1852   1193.8197    200.0810    217.6387      1.6436      1.7878      1.0000 
     1.5000   1000.0000      0.0000      0.8660      0.0000   1338.6060     18.7955      1.2714      1.1851   1194.5642    201.0867    218.4662      1.6508      1.7935      1.0000 
     1.6000     50.0000      0.0000      0.8660      0.0000   1180.0288     17.4475      1.2420      1.2074   1159.2448    120.0090    159.7022      1.0152      1.3510      1.0000 
     1.6000    100.0000      0.0000      0.8660      0.0000   1213.8204     17.6574      1.2468      1.2017   1169.8511    145.2013    175.7640      1.2172      1.4734      1.0000 
     1.6000    150.0000      0.0000      0.8660      0.0000   1235.9266     17.8009      1.2508      1.1993   1176.1232    157.6215    184.6801      1.3143      1.5399      1.0000 
     1.6000    200.0000      0.0000      0.8660      0.0000   1252.6317     17.9126      1.2540      1.1979   1180.5859    165.6824    190.7178      1.3763      1.5842      1.0000 
     1.6000    250.0000      0.0000      0.8660      0.0000   1266.1613     18.0050      1.2567      1.1970   1184.0472    171.5722    195.2333      1.4210      1.6170      1.0000 
     1.6000    300.0000      0.0000      0.8660      0.0000   1277.5805     18.0844      1.2588      1.1963   1186.8715    176.1742    198.8155      1.4557      1.6427      1.0000 
     1.6000    350.0000      0.0000      0.8660      0.0000   1287.4872     18.1543      1.2607      1.1957   1189.2544    179.9293    201.7703      1.4837      1.6638      1.0000 
     1.6000    400.0000      0.0000      0.8660      0.0000   1296.2527     18.2168      1.2623      1.1952   1191.3135    183.0878    204.2761      1.5071      1.6816      1.0000 
     1.6000    450.0000      0.0000      0.8660      0.0000   1304.1242     18.2737      1.2637      1.1948   1193.1248    185.8049    206.4458      1.5272      1.6968      1.0000 
     1.6000    500.0000      0.0000      0.8660      0.0000   1311.2751     18.3258      1.2649      1.1944   1194.7405    188.1830    208.3549      1.5446      1.7102      1.0000 
     1.6000    550.0000      0.0000      0.8660      0.0000   1317.8318     18.3740      1.2660      1.1941   1196.1979    190.2931    210.0564      1.5601      1.7221      1.0000 
     1.6000    600.0000      0.0000      0.8660      0.0000   1323.8898     18.4189      1.2669      1.1938   1197.5244    192.1866    211.5889      1.5738      1.7327      1.0000 
     1.6000    650.0000      0.0000      0.8660      0.0000   1329.5226     18.4610      1.2678      1.1936   1198.7411    193.9015    212.9813      1.5863      1.7424      1.0000 
     1.6000    700.0000      0.0000      0.8660      0.0000   1334.7885     18.5006      1.2686      1.1933   1199.8643    195.4667    214.2559      1.5976      1.7511      1.0000 
     1.6000    750.0000      0.0000      0.8660      0.0000   1339.7343     18.5380      1.2693      1.1931   1200.9068    196.9049    215.4300      1.6079      1.7592      1.0000 
     1.6000    800.0000      0.0000      0.8660      0.0000   1344.3981     18.5735      1.2700      1.1929   1201.8793    198.2341    216.5174      1.6175      1.7667      1.0000 
     1.6000    850.0000      0.0000      0.8660      0.0000   1348.8118     18.6073      1.2706      1.1927   1202.7901    199.4686    217.5295      1.6263      1.7736      1.0000 
     1.6000    900.0000      0.0000      0.8660      0.0000   1353.0016     18.6396      1.2711      1.1925   1203.6464    200.6203    218.4754      1.6345      1.7800      1.0000 
     1.6000    950.0000      0.0000      0.8660      0.0000   1356.9902     18.6704      1.2717      1.1923   1204.4541    201.6991    219.3628      1.6422      1.7860      1.0000 
     1.6000   1000.0000      0.0000      0.8660      0.0000   1360.7966     18.7000      1.2721      1.1921   1205.2183    202.7129    220.1981      1.6494      1.7917      1.0000 
     1.7000     50.0000      0.0000      0.8660      0.0000   1210.2592     17.4570      1.2497      1.2226   1169.0821    121.1628    161.0596      1.0164      1.3510      1.0000 
     1.7000    100.0000      0.0000      0.8660      0.0000   1241.1489     17.6439      1.2514      1.2143   1179.5935    146.4365    177.1308      1.2174      1.4726      1.0000 
     1.7000    150.0000      0.0000      0.8660      0.0000   1261.9030     17.7748      1.2541      1.2105   1185.8582    158.9004    186.0728      1.3141      1.5388      1.0000 
     1.7000    200.0000      0.0000      0.8660      0.0000   1277.7915     17.8778      1.2565      1.2083   1190.3343    166.9931    192.1343      1.3758      1.5829      1.0000 
     1.7000    250.0000      0.0000      0.8660      0.0000   1290.7641     17.9637      1.2586      1.2068   1193.8159    172.9083    196.6707      1.4204      1.6156      1.0000 
     1.7000    300.0000      0.0000      0.8660      0.0000   1301.7754     18.0379      1.2605      1.2056   1196.6627    177.5316    200.2714      1.4549      1.6412      1.0000 
     1.7000    350.0000      0.0000      0.8660      0.0000   1311.3691     18.1034      1.2621      1.2047   1199.0688    181.3052    203.2427      1.4828      1.6622      1.0000 
     1.7000    400.0000      0.0000      0.8660      0.0000   1319.8862     18.1623      1.2635      1.2040   1201.1508    184.4800    205.7634      1.5062      1.6799      1.0000 
     1.7000    450.0000      0.0000      0.8660      0.0000   1327.5557     18.2159      1.2648      1.2033   1202.9846    187.2116    207.9465      1.5261      1.6952      1.0000 
